"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"LPCAT2"	0.176927755369075	0.00224506635789901	0.2	0.182	1	"Mig"	"LPCAT2"	"AD"
"COTL1"	0.177770125926798	-0.163955533432226	0.124	0.136	1	"Mig"	"COTL1"	"AD"
"ND3"	0.180900702412341	-0.159912900425147	0.203	0.183	1	"Mig"	"ND3"	"AD"
"MDM2"	0.181105019031452	-0.0408292708623281	0.23	0.207	1	"Mig"	"MDM2"	"AD"
"CLEC7A"	0.183131428185642	-0.242073302729636	0.424	0.433	1	"Mig"	"CLEC7A"	"AD"
"MOB1B"	0.18552484950994	0.0902406050263673	0.135	0.152	1	"Mig"	"MOB1B"	"AD"
"RPN2"	0.185611337275206	-0.221597171051246	0.099	0.112	1	"Mig"	"RPN2"	"AD"
"UBN2"	0.185780957539849	0.076351244717781	0.119	0.105	1	"Mig"	"UBN2"	"AD"
"MTATP6P1"	0.186654662105551	0.101076503658001	0.467	0.447	1	"Mig"	"MTATP6P1"	"AD"
"RASSF2"	0.191563977313692	-0.413073465758598	0.088	0.1	1	"Mig"	"RASSF2"	"AD"
"PRPF39"	0.192033617812328	0.00394594433005668	0.255	0.232	1	"Mig"	"PRPF39"	"AD"
"U2SURP"	0.193925145592561	0.0262048370906758	0.127	0.114	1	"Mig"	"U2SURP"	"AD"
"CBWD6"	0.194893795733707	-0.0437267850605894	0.249	0.269	1	"Mig"	"CBWD6"	"AD"
"MOB1A"	0.195282872330713	-0.0897251181059255	0.163	0.179	1	"Mig"	"MOB1A"	"AD"
"ARID4A"	0.196038317789574	0.211764532267633	0.143	0.129	1	"Mig"	"ARID4A"	"AD"
"CLEC2D"	0.199506049407827	-0.22163189564452	0.1	0.088	1	"Mig"	"CLEC2D"	"AD"
"MSN"	0.201280106938953	0.172063378157312	0.109	0.097	1	"Mig"	"MSN"	"AD"
"YWHAE"	0.205254357286403	-0.163066636009755	0.386	0.395	1	"Mig"	"YWHAE"	"AD"
"IFI44L"	0.206389695036877	-0.373098285459206	0.105	0.117	1	"Mig"	"IFI44L"	"AD"
"JUND"	0.209023899018563	0.126706141655478	0.227	0.207	1	"Mig"	"JUND"	"AD"
"TRIM38"	0.210925822811087	-0.329219762677979	0.188	0.166	1	"Mig"	"TRIM38"	"AD"
"ARPC2"	0.211738661204355	0.0255004467900708	0.289	0.268	1	"Mig"	"ARPC2"	"AD"
"MTCO2P2"	0.213274758779555	0.15167313760891	0.285	0.306	1	"Mig"	"MTCO2P2"	"AD"
"APOBEC3C"	0.21369965279949	-0.111199153443611	0.181	0.196	1	"Mig"	"APOBEC3C"	"AD"
"SSR1"	0.216489429598092	-0.111320232465598	0.191	0.207	1	"Mig"	"SSR1"	"AD"
"SFPQ"	0.217572186932136	0.0135054943446566	0.198	0.212	1	"Mig"	"SFPQ"	"AD"
"PPIA"	0.21885538807398	-0.0961602642035173	0.111	0.123	1	"Mig"	"PPIA"	"AD"
"UPF2"	0.219287056896181	-0.408398928085997	0.122	0.133	1	"Mig"	"UPF2"	"AD"
"HLA-E"	0.219990588757627	-0.129564432327105	0.297	0.313	1	"Mig"	"HLA-E"	"AD"
"ND1"	0.220597105361389	-0.161823418725551	0.356	0.326	1	"Mig"	"ND1"	"AD"
"PJA2"	0.227719351101605	-0.224859007571957	0.108	0.12	1	"Mig"	"PJA2"	"AD"
"IL13RA1"	0.227825803393245	-0.33570684718216	0.175	0.187	1	"Mig"	"IL13RA1"	"AD"
"C2orf68"	0.229956104887914	-0.0822770462042799	0.225	0.206	1	"Mig"	"C2orf68"	"AD"
"ADAM10"	0.234847176392256	0.138671472142627	0.223	0.206	1	"Mig"	"ADAM10"	"AD"
"RBMX"	0.236915241035481	0.175344778994105	0.17	0.155	1	"Mig"	"RBMX"	"AD"
"NPIPB13"	0.24004095857506	-0.00944035285803935	0.191	0.176	1	"Mig"	"NPIPB13"	"AD"
"RHOA"	0.241654802190047	0.218760921966273	0.118	0.106	1	"Mig"	"RHOA"	"AD"
"SLTM"	0.243281733381228	-0.558076477197474	0.102	0.112	1	"Mig"	"SLTM"	"AD"
"HAVCR2"	0.244044496423231	0.0280376143136583	0.122	0.109	1	"Mig"	"HAVCR2"	"AD"
"CALM2"	0.244217848141486	0.00571452217607327	0.433	0.404	1	"Mig"	"CALM2"	"AD"
"NUMB"	0.244823991303329	0.00816132035388528	0.103	0.114	1	"Mig"	"NUMB"	"AD"
"SEPTIN2"	0.245037799269075	-0.379826267188059	0.107	0.117	1	"Mig"	"SEPTIN2"	"AD"
"PARP9"	0.245214876165213	0.0582199653620048	0.118	0.131	1	"Mig"	"PARP9"	"AD"
"CCDC88A"	0.248979031698073	-0.214787312019385	0.205	0.218	1	"Mig"	"CCDC88A"	"AD"
"CORO1A"	0.251380917452095	-0.112005791320987	0.09	0.1	1	"Mig"	"CORO1A"	"AD"
"SKI"	0.256330730791706	-0.0970685584351363	0.145	0.154	1	"Mig"	"SKI"	"AD"
"NBPF14"	0.258334933863123	-0.112146166282651	0.139	0.125	1	"Mig"	"NBPF14"	"AD"
"SP110"	0.259402593647316	-0.628991323254515	0.106	0.115	1	"Mig"	"SP110"	"AD"
"TPM3"	0.260594115658918	-0.357833355965299	0.107	0.117	1	"Mig"	"TPM3"	"AD"
"NUP50"	0.26069600866747	-0.191502742284987	0.125	0.112	1	"Mig"	"NUP50"	"AD"
"PALD1"	0.264676083262298	-0.425264181713902	0.12	0.131	1	"Mig"	"PALD1"	"AD"
"TMEM59"	0.266322999820419	0.076481509413062	0.1	0.09	1	"Mig"	"TMEM59"	"AD"
"GRB2"	0.26649360173264	-0.189432930632276	0.14	0.151	1	"Mig"	"GRB2"	"AD"
"EEF1A1P19"	0.267454185015737	0.129826471532383	0.141	0.133	1	"Mig"	"EEF1A1P19"	"AD"
"PABPC1"	0.271075985509001	-0.149527476713142	0.446	0.411	1	"Mig"	"PABPC1"	"AD"
"TMBIM4"	0.272472871064808	0.285067323111603	0.149	0.137	1	"Mig"	"TMBIM4"	"AD"
"QRICH1"	0.277989755067092	-0.207839306216075	0.105	0.115	1	"Mig"	"QRICH1"	"AD"
"CEP170"	0.278570647151264	0.0128425496319158	0.106	0.095	1	"Mig"	"CEP170"	"AD"
"CEP170P1"	0.278570647151264	0.0128425496319158	0.106	0.095	1	"Mig"	"CEP170P1"	"AD"
"UGGT1"	0.280164541265098	-0.162883957730416	0.1	0.088	1	"Mig"	"UGGT1"	"AD"
"CNOT2"	0.280793227179065	0.0185349969406832	0.118	0.107	1	"Mig"	"CNOT2"	"AD"
"STAT2"	0.281313267022842	-0.311539407371785	0.194	0.204	1	"Mig"	"STAT2"	"AD"
"FAM177B"	0.285808325248076	0.0540269314122064	0.094	0.104	1	"Mig"	"FAM177B"	"AD"
"CTTNBP2NL"	0.293194577590884	-0.508155086561411	0.108	0.118	1	"Mig"	"CTTNBP2NL"	"AD"
"MYCBP2"	0.293912841173078	0.15968279192039	0.155	0.141	1	"Mig"	"MYCBP2"	"AD"
"IL17RA"	0.294261546655077	0.133263950583708	0.139	0.151	1	"Mig"	"IL17RA"	"AD"
"NF1"	0.29772591606154	-0.310952630003159	0.135	0.145	1	"Mig"	"NF1"	"AD"
"PAG1"	0.299523207870568	-0.0662825200077655	0.12	0.109	1	"Mig"	"PAG1"	"AD"
"LAT2"	0.300567559304222	-0.053203886529201	0.122	0.11	1	"Mig"	"LAT2"	"AD"
"FUS"	0.30997741158407	-0.327394864289153	0.112	0.121	1	"Mig"	"FUS"	"AD"
"CLTC"	0.311223045800256	0.0632297307817327	0.112	0.101	1	"Mig"	"CLTC"	"AD"
"EXOSC6"	0.311577631545599	-0.0243104998987336	0.177	0.162	1	"Mig"	"EXOSC6"	"AD"
"HCLS1"	0.313474808876614	0.0613068410618336	0.182	0.167	1	"Mig"	"HCLS1"	"AD"
"CEBPZOS"	0.315564002119338	0.0830568808130949	0.122	0.112	1	"Mig"	"CEBPZOS"	"AD"
"CYRIB"	0.319251167342728	-0.152307509171313	0.139	0.149	1	"Mig"	"CYRIB"	"AD"
"DST"	0.319633119661241	-0.349758995320915	0.154	0.165	1	"Mig"	"DST"	"AD"
"FKBP1A"	0.320543791889054	0.0535625361689753	0.115	0.126	1	"Mig"	"FKBP1A"	"AD"
"SLCO2B1"	0.323253668455078	0.0223160533403486	0.304	0.292	1	"Mig"	"SLCO2B1"	"AD"
"ND4"	0.326144652107472	0.0373496539712868	0.695	0.654	1	"Mig"	"ND4"	"AD"
"UBE2W"	0.329763682502905	0.0542745799385602	0.139	0.127	1	"Mig"	"UBE2W"	"AD"
"NPIPB3"	0.329891334344627	-0.0968895474004414	0.182	0.17	1	"Mig"	"NPIPB3"	"AD"
"LY86"	0.33063080344639	-0.125940938710364	0.101	0.11	1	"Mig"	"LY86"	"AD"
"PIK3R1"	0.339260221763986	-0.476079918432555	0.104	0.111	1	"Mig"	"PIK3R1"	"AD"
"TMA7"	0.34056996640397	-0.28283989861938	0.172	0.18	1	"Mig"	"TMA7"	"AD"
"SNX13"	0.341617566078225	0.135608552054018	0.104	0.094	1	"Mig"	"SNX13"	"AD"
"TLN1"	0.354699482887624	0.0947051534089889	0.128	0.118	1	"Mig"	"TLN1"	"AD"
"PPIG"	0.35686620587808	0.0331755495766393	0.132	0.122	1	"Mig"	"PPIG"	"AD"
"TMEM19"	0.35944743118169	-0.172938797004263	0.13	0.139	1	"Mig"	"TMEM19"	"AD"
"GPBP1L1"	0.366215102393972	-0.0050338146142721	0.125	0.114	1	"Mig"	"GPBP1L1"	"AD"
"NEMF"	0.371088217719549	-0.0323753837056944	0.095	0.103	1	"Mig"	"NEMF"	"AD"
"UQCR10"	0.37273826158222	0.020044695194597	0.173	0.161	1	"Mig"	"UQCR10"	"AD"
"ZFHX3"	0.372776387933647	-0.0996916576526186	0.326	0.306	1	"Mig"	"ZFHX3"	"AD"
"OXR1"	0.37850090177369	0.187778304121164	0.117	0.107	1	"Mig"	"OXR1"	"AD"
"MTND4P12"	0.382823528252823	0.176220380415172	0.2	0.213	1	"Mig"	"MTND4P12"	"AD"
"PDIA3"	0.388763840845509	-0.365922179039291	0.1	0.108	1	"Mig"	"PDIA3"	"AD"
"HNRNPC"	0.396448215913466	-0.173611774044326	0.093	0.101	1	"Mig"	"HNRNPC"	"AD"
"CARD8"	0.407869731974087	-0.0551471200107878	0.132	0.139	1	"Mig"	"CARD8"	"AD"
"SMU1"	0.416898945943764	-0.0610647002735902	0.178	0.166	1	"Mig"	"SMU1"	"AD"
"ITGAX"	0.418625517084336	-0.102399519536959	0.612	0.631	1	"Mig"	"ITGAX"	"AD"
"DDX17"	0.419651064611752	-0.201071983606295	0.323	0.333	1	"Mig"	"DDX17"	"AD"
"GRN"	0.420459286698643	-0.214180144018468	0.108	0.116	1	"Mig"	"GRN"	"AD"
"MBNL1"	0.425487518961969	0.169938485758502	0.16	0.15	1	"Mig"	"MBNL1"	"AD"
"GTF2I"	0.431186316222114	0.123779817244471	0.139	0.13	1	"Mig"	"GTF2I"	"AD"
"RASSF3"	0.431676458097392	0.377192355058385	0.117	0.11	1	"Mig"	"RASSF3"	"AD"
"OTULINL"	0.439812921479819	0.108362937859804	0.115	0.107	1	"Mig"	"OTULINL"	"AD"
"OAZ1"	0.45750786927054	0.0688630384637077	0.246	0.238	1	"Mig"	"OAZ1"	"AD"
"QKI"	0.471597098494473	-0.211705631020799	0.304	0.307	1	"Mig"	"QKI"	"AD"
"TTC3"	0.473286128569465	-0.138450942530279	0.151	0.142	1	"Mig"	"TTC3"	"AD"
"TLK1"	0.491170793084682	-0.137804228486533	0.115	0.108	1	"Mig"	"TLK1"	"AD"
"LPAR6"	0.498130408427216	-0.160648283661025	0.338	0.346	1	"Mig"	"LPAR6"	"AD"
"INPP5D"	0.500281709980873	-0.0440649076413999	0.178	0.169	1	"Mig"	"INPP5D"	"AD"
"GNAI2"	0.505174996885794	-0.0146106500705223	0.135	0.143	1	"Mig"	"GNAI2"	"AD"
"FMNL3"	0.506117706737087	-0.142229589447803	0.666	0.639	1	"Mig"	"FMNL3"	"AD"
"NBPF12"	0.507213981708332	-0.125174676124714	0.119	0.113	1	"Mig"	"NBPF12"	"AD"
"KIF5B"	0.51403764758137	-0.164573941656471	0.108	0.1	1	"Mig"	"KIF5B"	"AD"
"ALOX5AP"	0.5151269736733	-0.135350072328555	0.206	0.212	1	"Mig"	"ALOX5AP"	"AD"
"PTP4A2"	0.518003290538285	-0.00252270347686423	0.114	0.107	1	"Mig"	"PTP4A2"	"AD"
"MACF1"	0.518042992092923	-0.153193968787783	0.175	0.182	1	"Mig"	"MACF1"	"AD"
"MS4A7"	0.519629727331381	0.176348351500815	0.2	0.193	1	"Mig"	"MS4A7"	"AD"
"SEC22B"	0.52513084772361	-0.0851444827278423	0.16	0.166	1	"Mig"	"SEC22B"	"AD"
"LRRK1"	0.526527001466371	-0.049849392585041	0.193	0.2	1	"Mig"	"LRRK1"	"AD"
"BRWD1"	0.529276826682796	0.0961911817844965	0.124	0.117	1	"Mig"	"BRWD1"	"AD"
"ATP5MG"	0.52984247279141	0.00694415567628037	0.098	0.104	1	"Mig"	"ATP5MG"	"AD"
"ADAM28"	0.54338271543741	-0.171433933169894	0.303	0.308	1	"Mig"	"ADAM28"	"AD"
"PPP1CB"	0.554109903493941	-0.0987818048856952	0.461	0.435	1	"Mig"	"PPP1CB"	"AD"
"COPG1"	0.557522775933571	-0.152752143094129	0.142	0.147	1	"Mig"	"COPG1"	"AD"
"SCAMP2"	0.557592100529668	0.0658193732561998	0.104	0.098	1	"Mig"	"SCAMP2"	"AD"
"PSMA7"	0.558892831854182	-0.230239901838693	0.127	0.119	1	"Mig"	"PSMA7"	"AD"
"TBXAS1"	0.565045515492218	-0.0706353526267143	0.095	0.1	1	"Mig"	"TBXAS1"	"AD"
"ANKRD40"	0.567287784328049	-0.251745643993987	0.13	0.121	1	"Mig"	"ANKRD40"	"AD"
"CTBP1"	0.5682322479319	-0.20403351085503	0.241	0.246	1	"Mig"	"CTBP1"	"AD"
"TAPBP"	0.572437463883234	0.200378020075766	0.104	0.109	1	"Mig"	"TAPBP"	"AD"
"HNRNPA3"	0.578719998069386	-0.111732347936522	0.161	0.166	1	"Mig"	"HNRNPA3"	"AD"
"MTND1P23"	0.588128817935823	-0.0928623067469485	0.283	0.27	1	"Mig"	"MTND1P23"	"AD"
"PRPF4B"	0.592221842089248	-0.202868546117112	0.169	0.16	1	"Mig"	"PRPF4B"	"AD"
"MAP4K4"	0.596225751869569	-0.329420863502852	0.1	0.105	1	"Mig"	"MAP4K4"	"AD"
"SRRM1"	0.601372864664565	0.0280161258991329	0.254	0.246	1	"Mig"	"SRRM1"	"AD"
"NPM1"	0.605849874214636	-0.0220801315698673	0.109	0.104	1	"Mig"	"NPM1"	"AD"
"CASP1"	0.608216500879189	-0.318084540119609	0.109	0.113	1	"Mig"	"CASP1"	"AD"
"PCMTD1"	0.609800865920025	0.00460544875789415	0.215	0.22	1	"Mig"	"PCMTD1"	"AD"
"USP8"	0.613774944755911	0.174078823254667	0.112	0.108	1	"Mig"	"USP8"	"AD"
"RBM25"	0.623889955615209	-0.304455164653905	0.257	0.247	1	"Mig"	"RBM25"	"AD"
"LINC00339"	0.633839571544284	-0.404114615202501	0.124	0.127	1	"Mig"	"LINC00339"	"AD"
"EEF1A1P25"	0.637248486406639	0.145878120193629	0.198	0.21	1	"Mig"	"EEF1A1P25"	"AD"
"DOCK10"	0.638146053222177	-0.0806491437298218	0.116	0.111	1	"Mig"	"DOCK10"	"AD"
"RB1"	0.648651982548175	-0.234113302806239	0.143	0.146	1	"Mig"	"RB1"	"AD"
"PBRM1"	0.648872855434849	0.0966609136161738	0.117	0.112	1	"Mig"	"PBRM1"	"AD"
"SAFB2"	0.653045359964556	-0.148274045388658	0.111	0.105	1	"Mig"	"SAFB2"	"AD"
"SRGAP1"	0.656487501294216	-0.0223825676444749	0.104	0.108	1	"Mig"	"SRGAP1"	"AD"
"CSDE1"	0.657845352625159	-0.273573547329834	0.107	0.11	1	"Mig"	"CSDE1"	"AD"
"TMBIM6"	0.65829123587374	-0.183557081005731	0.252	0.252	1	"Mig"	"TMBIM6"	"AD"
"CYFIP1"	0.660823620371567	-0.154751821316665	0.166	0.169	1	"Mig"	"CYFIP1"	"AD"
"WNK1"	0.661623159870128	-0.0517684469968351	0.126	0.121	1	"Mig"	"WNK1"	"AD"
"PRKD3"	0.663180344537052	0.165329217879651	0.103	0.098	1	"Mig"	"PRKD3"	"AD"
"TPR"	0.676993926971865	-0.305867333568489	0.096	0.1	1	"Mig"	"TPR"	"AD"
"VPS35"	0.67909496686162	-0.15823809779624	0.114	0.109	1	"Mig"	"VPS35"	"AD"
"PDZD8"	0.683697429499909	0.212996372921711	0.112	0.11	1	"Mig"	"PDZD8"	"AD"
"CXCL16"	0.688996615537842	-0.0667360858733514	0.106	0.102	1	"Mig"	"CXCL16"	"AD"
"SORT1"	0.693758403142308	0.103253512286406	0.103	0.099	1	"Mig"	"SORT1"	"AD"
"GDI2"	0.694321150946784	-0.0413785169867387	0.122	0.117	1	"Mig"	"GDI2"	"AD"
"HNRNPH1"	0.694441019054638	0.00517723791829017	0.892	0.865	1	"Mig"	"HNRNPH1"	"AD"
"RHBDF2"	0.69605901399063	-0.0988272238504959	0.257	0.26	1	"Mig"	"RHBDF2"	"AD"
"BDP1"	0.698586924101067	-0.0556666798099084	0.103	0.1	1	"Mig"	"BDP1"	"AD"
"AKAP13"	0.698919245519688	-0.313639568922016	0.175	0.177	1	"Mig"	"AKAP13"	"AD"
"TCF4"	0.702343276407717	-0.0189228211819366	0.218	0.222	1	"Mig"	"TCF4"	"AD"
"RTN4"	0.709192389596784	-0.306181710742366	0.161	0.161	1	"Mig"	"RTN4"	"AD"
"GLDN"	0.709241244466754	-0.290749485991686	0.241	0.243	1	"Mig"	"GLDN"	"AD"
"SENP7"	0.713181564241493	-0.120979554076944	0.103	0.107	1	"Mig"	"SENP7"	"AD"
"ZC3H4"	0.715010480574745	-0.140673238039305	0.148	0.15	1	"Mig"	"ZC3H4"	"AD"
"TMX1"	0.715865045948624	-0.12869194601415	0.145	0.138	1	"Mig"	"TMX1"	"AD"
"SRSF11"	0.717599675794162	-0.0575015733753079	0.188	0.195	1	"Mig"	"SRSF11"	"AD"
"C1orf162"	0.718023553509057	-0.397988113363244	0.123	0.125	1	"Mig"	"C1orf162"	"AD"
"CEP350"	0.732384360096332	0.137376477804159	0.139	0.143	1	"Mig"	"CEP350"	"AD"
"EIF3A"	0.734398125520254	-0.341270812729596	0.105	0.107	1	"Mig"	"EIF3A"	"AD"
"ABCA1"	0.736540421651065	-0.136338379715328	0.121	0.116	1	"Mig"	"ABCA1"	"AD"
"DR1"	0.738150896595673	-0.0616965468789588	0.168	0.171	1	"Mig"	"DR1"	"AD"
"ZNF207"	0.738802386248304	0.0176164721166789	0.106	0.11	1	"Mig"	"ZNF207"	"AD"
"TRIM22"	0.739032826601769	-0.0194431160070025	0.103	0.099	1	"Mig"	"TRIM22"	"AD"
"CCNI"	0.741297940436007	0.167360328582444	0.122	0.119	1	"Mig"	"CCNI"	"AD"
"ST3GAL6"	0.743551970608264	-0.097621254633842	0.122	0.117	1	"Mig"	"ST3GAL6"	"AD"
"SETX"	0.751710492631242	-0.356351067728065	0.136	0.138	1	"Mig"	"SETX"	"AD"
"TREM2"	0.754647309770129	0.00269806650157234	0.166	0.161	1	"Mig"	"TREM2"	"AD"
"RTN3"	0.755980838256202	-0.017553291249188	0.158	0.16	1	"Mig"	"RTN3"	"AD"
"FYB1"	0.75985394894405	-0.144359758842022	0.341	0.338	1	"Mig"	"FYB1"	"AD"
"ATP8"	0.762825210919335	-0.261509095846901	0.382	0.364	1	"Mig"	"ATP8"	"AD"
"NBPF19"	0.768645272954972	0.164262695712422	0.147	0.143	1	"Mig"	"NBPF19"	"AD"
"PABPC4"	0.770730373475177	-0.0171552573671059	0.108	0.104	1	"Mig"	"PABPC4"	"AD"
"KMT2C"	0.77942204557512	-0.192493037658491	0.171	0.173	1	"Mig"	"KMT2C"	"AD"
"ARHGAP21"	0.77957777601773	-0.0897264752986768	0.107	0.103	1	"Mig"	"ARHGAP21"	"AD"
"PAQR7"	0.784398005752297	-0.0572247070431522	0.145	0.142	1	"Mig"	"PAQR7"	"AD"
"SERBP1"	0.786817466445829	-0.0148768566861939	0.105	0.101	1	"Mig"	"SERBP1"	"AD"
"CHD4"	0.809049954411932	-0.518294283312301	0.103	0.105	1	"Mig"	"CHD4"	"AD"
"PRMT2"	0.811645966923008	-0.0491058380761982	0.152	0.147	1	"Mig"	"PRMT2"	"AD"
"GPX1"	0.813236478986106	0.0876326269754579	0.188	0.185	1	"Mig"	"GPX1"	"AD"
"NORAD"	0.81640531255244	0.125531091843815	0.157	0.153	1	"Mig"	"NORAD"	"AD"
"WWTR1"	0.824323982873353	-0.188940691760504	0.107	0.108	1	"Mig"	"WWTR1"	"AD"
"ELMO1"	0.825820606490483	0.0244896236721375	0.331	0.322	1	"Mig"	"ELMO1"	"AD"
"SRSF2"	0.828721147975717	-0.158687319818805	0.125	0.121	1	"Mig"	"SRSF2"	"AD"
"CANX"	0.84565156622203	-0.142054394588861	0.165	0.16	1	"Mig"	"CANX"	"AD"
"FAM133B"	0.845833354584364	-0.268049243524416	0.151	0.147	1	"Mig"	"FAM133B"	"AD"
"CYBA"	0.850204815453948	0.132853098948988	0.212	0.213	1	"Mig"	"CYBA"	"AD"
"GNAQ"	0.850296528717784	0.136361341807326	0.132	0.13	1	"Mig"	"GNAQ"	"AD"
"PARP14"	0.860437606583076	-0.0856962987902818	0.149	0.146	1	"Mig"	"PARP14"	"AD"
"MIER1"	0.863913553733119	-0.199008848227616	0.1	0.1	1	"Mig"	"MIER1"	"AD"
"CHD9"	0.864205607985255	0.1098489757789	0.16	0.157	1	"Mig"	"CHD9"	"AD"
"LCOR"	0.875226349780402	-0.117419113251282	0.16	0.159	1	"Mig"	"LCOR"	"AD"
"ANKRD36B"	0.878862476321189	-0.249044342051273	0.24	0.239	1	"Mig"	"ANKRD36B"	"AD"
"DCUN1D1"	0.882438388771579	-0.138504722479258	0.124	0.124	1	"Mig"	"DCUN1D1"	"AD"
"TUT4"	0.886024003315248	-0.211862496218437	0.115	0.116	1	"Mig"	"TUT4"	"AD"
"ND6"	0.887297422388004	-0.65444356256433	0.204	0.199	1	"Mig"	"ND6"	"AD"
"CAST"	0.890492572761014	-0.092272725748803	0.117	0.118	1	"Mig"	"CAST"	"AD"
"ARHGAP24"	0.901028560021518	-0.281296474790086	0.111	0.113	1	"Mig"	"ARHGAP24"	"AD"
"PRRG3"	0.917656294343235	0.208679077513879	0.251	0.258	1	"Mig"	"PRRG3"	"AD"
"ZMAT3"	0.934309289620889	-0.0232074541147882	0.107	0.106	1	"Mig"	"ZMAT3"	"AD"
"SDCCAG8"	0.93476641897746	-0.0478501719436917	0.14	0.141	1	"Mig"	"SDCCAG8"	"AD"
"FAU"	0.946402109794481	0.00386245805077889	0.113	0.111	1	"Mig"	"FAU"	"AD"
"IRF8"	0.95008387501786	-0.141755988423779	0.11	0.108	1	"Mig"	"IRF8"	"AD"
"FCGR2A"	0.951726643349512	-0.0104068451382124	0.231	0.233	1	"Mig"	"FCGR2A"	"AD"
"OLR1"	0.957829620376583	-0.195782483483582	0.268	0.263	1	"Mig"	"OLR1"	"AD"
"CNPY3"	0.959102351908245	0.040622993923892	0.144	0.144	1	"Mig"	"CNPY3"	"AD"
"SEPTIN7"	0.961823824519253	-0.028509475018029	0.1	0.099	1	"Mig"	"SEPTIN7"	"AD"
"MORF4L1"	0.969632472276236	-0.130162825970731	0.237	0.233	1	"Mig"	"MORF4L1"	"AD"
"PABPN1"	0.976262573319664	-0.0194303385264962	0.159	0.16	1	"Mig"	"PABPN1"	"AD"
"TPT1"	0.976962286420852	0.0133665951537436	0.564	0.549	1	"Mig"	"TPT1"	"AD"
"KANSL1"	0.989628682659381	0.193868763461161	0.113	0.113	1	"Mig"	"KANSL1"	"AD"
"GPR34"	0.990003954500034	-0.14850607265418	0.193	0.192	1	"Mig"	"GPR34"	"AD"
"SBNO1"	0.99579470343991	0.0969736359204831	0.178	0.177	1	"Mig"	"SBNO1"	"AD"
"PPP2R5C"	0.997448692871176	-0.236351950438887	0.136	0.135	1	"Mig"	"PPP2R5C"	"AD"
