"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"OSBPL7"	0.517744820228839	-0.00910996663779663	0.2	0.108	1	"Neur"	"OSBPL7"	"40-60"
"BASP11"	0.517885129106874	-0.171427459498355	0.867	0.919	1	"Neur"	"BASP1"	"40-60"
"CADM21"	0.517885129106874	0.388552782134889	0.933	0.892	1	"Neur"	"CADM2"	"40-60"
"MAP4K41"	0.517885129106874	-0.140912221952858	1	0.865	1	"Neur"	"MAP4K4"	"40-60"
"GORAB1"	0.517901409880347	-0.00427559141510373	0.2	0.297	1	"Neur"	"GORAB"	"40-60"
"KRT101"	0.517901409880347	0.00676935989666731	0.333	0.243	1	"Neur"	"KRT10"	"40-60"
"LOC286002"	0.517901409880347	-0.0335364870607742	0.2	0.297	1	"Neur"	"LOC286002"	"40-60"
"TTC81"	0.517901409880347	0.00625222248203627	0.333	0.243	1	"Neur"	"TTC8"	"40-60"
"BIRC61"	0.518028137985767	-0.209103104325628	0.867	0.973	1	"Neur"	"BIRC6"	"40-60"
"REV3L1"	0.518028137985767	-0.110804563637406	0.933	0.946	1	"Neur"	"REV3L"	"40-60"
"ANKRD36B1"	0.518063870499312	0.00914763722283501	1	1	1	"Neur"	"ANKRD36B"	"40-60"
"GEMIN51"	0.518465501030733	-0.145571094999067	0.333	0.405	1	"Neur"	"GEMIN5"	"40-60"
"LOC1550601"	0.518465501030733	-0.0356923801989884	0.333	0.405	1	"Neur"	"LOC155060"	"40-60"
"ZNF2501"	0.518465501030733	-0.353393277077397	0.333	0.405	1	"Neur"	"ZNF250"	"40-60"
"DGKI1"	0.519433652209357	-0.0557919522904309	0.6	0.378	1	"Neur"	"DGKI"	"40-60"
"FTSJ11"	0.519433652209357	0.0320841660181122	0.533	0.405	1	"Neur"	"FTSJ1"	"40-60"
"GFM21"	0.519433652209357	-0.144530699778644	0.4	0.459	1	"Neur"	"GFM2"	"40-60"
"MRPL441"	0.519433652209357	-0.0735393592030169	0.333	0.486	1	"Neur"	"MRPL44"	"40-60"
"NPLOC41"	0.519433652209357	-0.095281699930857	0.4	0.459	1	"Neur"	"NPLOC4"	"40-60"
"PLXNA11"	0.519433652209357	-0.0234296305780856	0.4	0.459	1	"Neur"	"PLXNA1"	"40-60"
"SLC19A21"	0.519433652209357	-0.126114516434547	0.4	0.459	1	"Neur"	"SLC19A2"	"40-60"
"SLC29A1"	0.519433652209357	-0.120380875123639	0.467	0.432	1	"Neur"	"SLC29A1"	"40-60"
"C9orf9"	0.519986727641407	-0.0135961373214261	0.133	0.189	1	"Neur"	"C9orf9"	"40-60"
"FBXL14"	0.519986727641407	-0.0186953096886926	0.133	0.189	1	"Neur"	"FBXL14"	"40-60"
"LIN37"	0.519986727641407	-0.0238280332318279	0.133	0.189	1	"Neur"	"LIN37"	"40-60"
"NRG2"	0.519986727641407	-0.00243265031724124	0.133	0.189	1	"Neur"	"NRG2"	"40-60"
"PGAM2"	0.519986727641407	-0.0265585709435689	0.133	0.189	1	"Neur"	"PGAM2"	"40-60"
"SNORA31"	0.519986727641407	-0.0232696549829099	0.133	0.189	1	"Neur"	"SNORA31"	"40-60"
"BLM1"	0.520000868752839	0.0338901495518111	0.2	0.135	1	"Neur"	"BLM"	"40-60"
"LOC1001302641"	0.520000868752839	-0.00674656532630242	0.2	0.135	1	"Neur"	"LOC100130264"	"40-60"
"ZNF6811"	0.520000868752839	0.264445769814826	0.2	0.135	1	"Neur"	"ZNF681"	"40-60"
"TMEM170A1"	0.520238764384628	0.12660039151233	0.267	0.216	1	"Neur"	"TMEM170A"	"40-60"
"GPN11"	0.520452118022068	-0.165162547644746	0.467	0.541	1	"Neur"	"GPN1"	"40-60"
"NHLRC31"	0.520452118022068	0.237646101160195	0.6	0.486	1	"Neur"	"NHLRC3"	"40-60"
"G2E31"	0.520545961058007	-0.0789753311974855	0.667	0.757	1	"Neur"	"G2E3"	"40-60"
"SERPING11"	0.520599660518565	-0.0543076476077434	0.333	0.351	1	"Neur"	"SERPING1"	"40-60"
"COPS41"	0.520905942094123	-0.161223901410262	0.6	0.649	1	"Neur"	"COPS4"	"40-60"
"LRBA1"	0.520905942094123	-0.0437952203266832	0.533	0.676	1	"Neur"	"LRBA"	"40-60"
"RG9MTD31"	0.521697206085945	-0.0483533086764365	0.533	0.595	1	"Neur"	"RG9MTD3"	"40-60"
"SEC23IP1"	0.521697206085945	-0.0365160942038507	0.533	0.595	1	"Neur"	"SEC23IP"	"40-60"
"SH3GL21"	0.521948977481986	-0.0639271189995781	0.533	0.378	1	"Neur"	"SH3GL2"	"40-60"
"FUBP11"	0.522072792630978	0.209829334816379	0.8	0.757	1	"Neur"	"FUBP1"	"40-60"
"RPAP31"	0.522072792630978	-0.239963400988485	0.8	0.757	1	"Neur"	"RPAP3"	"40-60"
"CKAP21"	0.523428537703703	0.0229040980322288	0.467	0.568	1	"Neur"	"CKAP2"	"40-60"
"CPSF21"	0.523428537703703	-0.0596557258015365	0.467	0.568	1	"Neur"	"CPSF2"	"40-60"
"MYO16"	0.523428537703703	-0.0609980813948726	0.6	0.514	1	"Neur"	"MYO16"	"40-60"
"APEH1"	0.523817578018615	-0.0692035548920113	0.333	0.216	1	"Neur"	"APEH"	"40-60"
"C6orf57"	0.523817578018615	-0.0141969833689737	0.2	0.27	1	"Neur"	"C6orf57"	"40-60"
"LRRC271"	0.523817578018615	-0.119691276538585	0.2	0.27	1	"Neur"	"LRRC27"	"40-60"
"MRPS171"	0.523817578018615	-0.00730869087755443	0.333	0.216	1	"Neur"	"MRPS17"	"40-60"
"PLEKHA81"	0.523817578018615	-0.153135440558609	0.2	0.27	1	"Neur"	"PLEKHA8"	"40-60"
"SNORD114-31"	0.523817578018615	-0.0179031419147087	0.2	0.27	1	"Neur"	"SNORD114-3"	"40-60"
"THAP12"	0.523817578018615	-0.0318261953365573	0.2	0.27	1	"Neur"	"THAP1"	"40-60"
"SLCO3A11"	0.523907699414505	-0.325080971189784	0.733	0.649	1	"Neur"	"SLCO3A1"	"40-60"
"CDK191"	0.52413683416635	0.0218503432699334	0.467	0.378	1	"Neur"	"CDK19"	"40-60"
"FAM82A21"	0.52413683416635	-0.0177712885915602	0.467	0.378	1	"Neur"	"FAM82A2"	"40-60"
"DDX201"	0.524172299422885	-0.0528791355886185	0.533	0.486	1	"Neur"	"DDX20"	"40-60"
"PPIE1"	0.524172299422885	-0.250727366900278	0.533	0.486	1	"Neur"	"PPIE"	"40-60"
"SPTLC21"	0.524172299422885	0.00549744458391588	0.533	0.486	1	"Neur"	"SPTLC2"	"40-60"
"IL6ST1"	0.524313993011974	0.472951312801407	0.8	0.919	1	"Neur"	"IL6ST"	"40-60"
"TAX1BP11"	0.524313993011974	-0.108982531266661	0.933	0.865	1	"Neur"	"TAX1BP1"	"40-60"
"BCLAF11"	0.524615183372141	0.126780649721143	0.933	0.973	1	"Neur"	"BCLAF1"	"40-60"
"MBIP1"	0.525151129063583	0.345720840904691	0.733	0.676	1	"Neur"	"MBIP"	"40-60"
"HPS31"	0.525962043549638	0.315441793337912	0.4	0.378	1	"Neur"	"HPS3"	"40-60"
"NDST31"	0.525962043549638	0.0611235576231486	0.267	0.432	1	"Neur"	"NDST3"	"40-60"
"GKAP11"	0.526118850341152	-0.215487701554289	0.533	0.568	1	"Neur"	"GKAP1"	"40-60"
"NCBP11"	0.526118850341152	0.079869306573826	0.533	0.568	1	"Neur"	"NCBP1"	"40-60"
"CLOCK1"	0.52624028522903	0.29955215969461	0.533	0.784	1	"Neur"	"CLOCK"	"40-60"
"FAM193A1"	0.52624028522903	-0.0477912224284778	0.667	0.73	1	"Neur"	"FAM193A"	"40-60"
"MAN2A21"	0.52624028522903	-0.363602487062764	0.667	0.73	1	"Neur"	"MAN2A2"	"40-60"
"OPA11"	0.52624028522903	0.0922004243200625	0.6	0.757	1	"Neur"	"OPA1"	"40-60"
"NRBP21"	0.527187223157223	-0.102190198309818	0.6	0.784	1	"Neur"	"NRBP2"	"40-60"
"ANKRD30B"	0.527383253359919	-0.0731370532932876	0.333	0.378	1	"Neur"	"ANKRD30B"	"40-60"
"BCAR31"	0.527383253359919	0.0319502732704741	0.267	0.405	1	"Neur"	"BCAR3"	"40-60"
"ZNF7081"	0.527383253359919	0.00909095628786553	0.467	0.324	1	"Neur"	"ZNF708"	"40-60"
"AGPHD1"	0.527550477594596	0.00916410711303388	0.133	0.081	1	"Neur"	"AGPHD1"	"40-60"
"AMIGO2"	0.527550477594596	0.203483530795546	0.133	0.081	1	"Neur"	"AMIGO2"	"40-60"
"ANGPTL3"	0.527550477594596	0.0560936981042115	0.133	0.081	1	"Neur"	"ANGPTL3"	"40-60"
"EFCAB11"	0.527550477594596	0.0223495662716255	0.133	0.081	1	"Neur"	"EFCAB11"	"40-60"
"LOC440894"	0.527550477594596	0.00126110495290133	0.133	0.081	1	"Neur"	"LOC440894"	"40-60"
"MAB21L1"	0.527550477594596	0.0261347512307638	0.133	0.081	1	"Neur"	"MAB21L1"	"40-60"
"MCM81"	0.527550477594596	0.137821457856019	0.133	0.081	1	"Neur"	"MCM8"	"40-60"
"MLYCD"	0.527550477594596	0.00647261421172693	0.133	0.081	1	"Neur"	"MLYCD"	"40-60"
"MUC6"	0.527550477594596	0.000728752826867287	0.133	0.081	1	"Neur"	"MUC6"	"40-60"
"EEPD11"	0.527673363971541	-0.0574588128069085	0.6	0.432	1	"Neur"	"EEPD1"	"40-60"
"KATNAL1"	0.527673363971541	-0.118553690741203	0.467	0.486	1	"Neur"	"KATNAL1"	"40-60"
"RRM11"	0.527673363971541	0.130646840315633	0.4	0.514	1	"Neur"	"RRM1"	"40-60"
"LOC100189589"	0.527853806004658	-0.0228541958170677	0.133	0.216	1	"Neur"	"LOC100189589"	"40-60"
"LOC7280241"	0.527853806004658	-0.0424696466335377	0.133	0.216	1	"Neur"	"LOC728024"	"40-60"
"METTL11"	0.527853806004658	-0.0134268082405492	0.133	0.216	1	"Neur"	"METTL1"	"40-60"
"RHD1"	0.527853806004658	-0.00834140337895689	0.267	0.162	1	"Neur"	"RHD"	"40-60"
"SEC16B"	0.527853806004658	-0.0169113675102594	0.133	0.216	1	"Neur"	"SEC16B"	"40-60"
"SLC9A21"	0.527853806004658	-0.0242812714250341	0.133	0.216	1	"Neur"	"SLC9A2"	"40-60"
"TSPAN121"	0.527853806004658	-0.0481170558704862	0.133	0.216	1	"Neur"	"TSPAN12"	"40-60"
"VASH21"	0.527853806004658	-0.0760349765113299	0.133	0.216	1	"Neur"	"VASH2"	"40-60"
"ZNF720"	0.527853806004658	-0.00873602424335483	0.267	0.162	1	"Neur"	"ZNF720"	"40-60"
"ZNF811"	0.527853806004658	-0.0231608944468411	0.133	0.216	1	"Neur"	"ZNF81"	"40-60"
"CCDC1251"	0.527883661611105	-0.00523002660378232	0.2	0.324	1	"Neur"	"CCDC125"	"40-60"
"FAM175A1"	0.527883661611105	-0.0371896723357833	0.4	0.243	1	"Neur"	"FAM175A"	"40-60"
"FKRP"	0.527883661611105	-0.0598517323652115	0.267	0.297	1	"Neur"	"FKRP"	"40-60"
"HLA-DPB11"	0.527883661611105	-0.0670230100970256	0.267	0.297	1	"Neur"	"HLA-DPB1"	"40-60"
"NUDT12"	0.527883661611105	0.136180922165466	0.333	0.27	1	"Neur"	"NUDT12"	"40-60"
"PSMA21"	0.52800336227891	0.054465485135722	0.867	0.703	1	"Neur"	"PSMA2"	"40-60"
"LMBR11"	0.528351394198798	0.0618109343295408	0.267	0.378	1	"Neur"	"LMBR1"	"40-60"
"JAKMIP31"	0.528680830926659	-0.111673800377996	0.267	0.324	1	"Neur"	"JAKMIP3"	"40-60"
"CAP11"	0.528699582907339	-0.291023451143528	0.867	0.73	1	"Neur"	"CAP1"	"40-60"
"FER1"	0.528699582907339	0.130907265860565	0.733	0.784	1	"Neur"	"FER"	"40-60"
"JPH41"	0.528699582907339	-0.124553665497421	0.867	0.73	1	"Neur"	"JPH4"	"40-60"
"RERG1"	0.528807660316829	-0.138831677120662	0.267	0.351	1	"Neur"	"RERG"	"40-60"
"CCDC85C1"	0.529154615361747	-0.0216246660564588	0.2	0.243	1	"Neur"	"CCDC85C"	"40-60"
"CEP191"	0.529154615361747	-0.0584570376703676	0.2	0.243	1	"Neur"	"CEP19"	"40-60"
"GOLGA6L5"	0.529154615361747	-0.0399945665859439	0.2	0.243	1	"Neur"	"GOLGA6L5"	"40-60"
"GPSM11"	0.529154615361747	-0.0120881931701502	0.2	0.243	1	"Neur"	"GPSM1"	"40-60"
"LINC00338"	0.529154615361747	-0.124552412870592	0.2	0.243	1	"Neur"	"LINC00338"	"40-60"
"ACTN21"	0.529277109391147	-0.124427683380939	0.333	0.459	1	"Neur"	"ACTN2"	"40-60"
"ANAPC161"	0.529286311241725	0.0392173820689743	0.933	0.73	1	"Neur"	"ANAPC16"	"40-60"
"GABRB11"	0.529286311241725	-0.185538137741923	0.8	0.784	1	"Neur"	"GABRB1"	"40-60"
"FAM217B1"	0.529773594202887	-0.0367773928682674	0.733	0.838	1	"Neur"	"FAM217B"	"40-60"
"PSMC61"	0.530171165338754	0.251048146632855	0.8	0.838	1	"Neur"	"PSMC6"	"40-60"
"EPS81"	0.530374222832848	-0.0159151295557937	0.4	0.595	1	"Neur"	"EPS8"	"40-60"
"RUNDC3B1"	0.530374222832848	0.120127836402875	0.533	0.541	1	"Neur"	"RUNDC3B"	"40-60"
"IGF11"	0.530488502798076	-0.31797336300829	0.867	0.838	1	"Neur"	"IGF1"	"40-60"
"DIMT11"	0.530729467916863	0.0271297209421782	0.533	0.622	1	"Neur"	"DIMT1"	"40-60"
"TATDN31"	0.530729467916863	-0.0638496907320338	0.667	0.568	1	"Neur"	"TATDN3"	"40-60"
"DPYSL31"	0.530936192835405	0.0655236078040493	0.533	0.432	1	"Neur"	"DPYSL3"	"40-60"
"TSEN21"	0.530936192835405	-0.158988614931126	0.4	0.486	1	"Neur"	"TSEN2"	"40-60"
"ICA1L1"	0.531051086266885	-0.13271609646423	0.8	0.946	1	"Neur"	"ICA1L"	"40-60"
"RB1CC11"	0.531051086266885	-0.146477945672587	0.867	0.919	1	"Neur"	"RB1CC1"	"40-60"
"KIFAP31"	0.531191418849276	-0.0692138667645831	0.933	0.946	1	"Neur"	"KIFAP3"	"40-60"
"MYCBP21"	0.531226482464982	-0.212227808333797	1	1	1	"Neur"	"MYCBP2"	"40-60"
"MTERFD31"	0.531228514747903	-0.0353975398259266	0.6	0.459	1	"Neur"	"MTERFD3"	"40-60"
"NR3C21"	0.531228514747903	0.0561019851589061	0.6	0.459	1	"Neur"	"NR3C2"	"40-60"
"WDR471"	0.531855277240999	0.00816553660111924	0.8	0.649	1	"Neur"	"WDR47"	"40-60"
"DYNC1LI11"	0.532688821456909	0.0110864763989456	0.733	0.568	1	"Neur"	"DYNC1LI1"	"40-60"
"ESYT21"	0.532688821456909	-0.138637412403625	0.6	0.622	1	"Neur"	"ESYT2"	"40-60"
"C9orf4"	0.53351360475108	-0.0571245001393447	0.333	0.405	1	"Neur"	"C9orf4"	"40-60"
"FAM96A1"	0.53351360475108	-0.0839531997821867	0.333	0.405	1	"Neur"	"FAM96A"	"40-60"
"IFT43"	0.53351360475108	-0.0111772727440419	0.467	0.351	1	"Neur"	"IFT43"	"40-60"
"LOC100505854"	0.53351360475108	-0.0501325459496006	0.333	0.405	1	"Neur"	"LOC100505854"	"40-60"
"PHF121"	0.53351360475108	-0.0532244093187332	0.333	0.405	1	"Neur"	"PHF12"	"40-60"
"PSEN11"	0.53351360475108	-0.0699585802870368	0.467	0.351	1	"Neur"	"PSEN1"	"40-60"
"FBXO43"	0.533775810282455	0.00404489263163007	0.267	0.189	1	"Neur"	"FBXO4"	"40-60"
"LOC6463291"	0.533775810282455	0.0384378141606139	0.267	0.189	1	"Neur"	"LOC646329"	"40-60"
"MTHFD21"	0.533775810282455	0.107632621182933	0.267	0.189	1	"Neur"	"MTHFD2"	"40-60"
"MTMR101"	0.533775810282455	-0.00944229364058705	0.267	0.189	1	"Neur"	"MTMR10"	"40-60"
"GOT21"	0.53387144980081	-0.179906350580496	0.8	0.703	1	"Neur"	"GOT2"	"40-60"
"USP311"	0.53387144980081	-0.043566990185156	0.8	0.703	1	"Neur"	"USP31"	"40-60"
"NUP1071"	0.533939090758024	-0.0516361034869902	0.4	0.459	1	"Neur"	"NUP107"	"40-60"
"ODZ11"	0.533939090758024	0.171608787571387	0.533	0.405	1	"Neur"	"ODZ1"	"40-60"
"RABL31"	0.533939090758024	-0.0220264914954343	0.467	0.432	1	"Neur"	"RABL3"	"40-60"
"CBL1"	0.534440739634516	-0.258478911162921	0.6	0.649	1	"Neur"	"CBL"	"40-60"
"EPHA41"	0.534440739634516	-0.30286527076966	0.6	0.649	1	"Neur"	"EPHA4"	"40-60"
"GTF2A21"	0.534440739634516	0.106734820434905	0.733	0.595	1	"Neur"	"GTF2A2"	"40-60"
"LBR1"	0.534440739634516	-0.0497700683504804	0.533	0.676	1	"Neur"	"LBR"	"40-60"
"LUZP11"	0.534440739634516	-0.212317954002535	0.533	0.676	1	"Neur"	"LUZP1"	"40-60"
"BLVRA1"	0.534450268354761	-0.0639650652438839	0.467	0.541	1	"Neur"	"BLVRA"	"40-60"
"GPATCH41"	0.534450268354761	-0.0913993470917443	0.6	0.486	1	"Neur"	"GPATCH4"	"40-60"
"METTL91"	0.534450268354761	0.134564502076914	0.6	0.486	1	"Neur"	"METTL9"	"40-60"
"TADA11"	0.534450268354761	0.342060160785479	0.533	0.514	1	"Neur"	"TADA1"	"40-60"
"TTC28-AS11"	0.534450268354761	-0.0536805088274275	0.467	0.541	1	"Neur"	"TTC28-AS1"	"40-60"
"CSTF2T1"	0.53478363589805	-0.0498459806963185	0.333	0.243	1	"Neur"	"CSTF2T"	"40-60"
"FASN1"	0.53478363589805	-0.000683753459482991	0.2	0.297	1	"Neur"	"FASN"	"40-60"
"GALNTL6"	0.53478363589805	-0.00181725519281456	0.333	0.243	1	"Neur"	"GALNTL6"	"40-60"
"HSD17B61"	0.53478363589805	0.00321459892200267	0.2	0.297	1	"Neur"	"HSD17B6"	"40-60"
"QPCT1"	0.53478363589805	0.0186313555646576	0.333	0.243	1	"Neur"	"QPCT"	"40-60"
"QTRTD11"	0.53478363589805	-0.0659676065024419	0.2	0.297	1	"Neur"	"QTRTD1"	"40-60"
"ZNF7821"	0.53478363589805	0.0166453702329044	0.333	0.243	1	"Neur"	"ZNF782"	"40-60"
"DCAF71"	0.535368930002271	-0.114131377236296	0.667	0.811	1	"Neur"	"DCAF7"	"40-60"
"BAG2"	0.535995422753182	-0.00882849191172622	0.067	0.135	1	"Neur"	"BAG2"	"40-60"
"BAHD1"	0.535995422753182	-0.0127667309976528	0.067	0.135	1	"Neur"	"BAHD1"	"40-60"
"CASP81"	0.535995422753182	-0.022425483593393	0.067	0.135	1	"Neur"	"CASP8"	"40-60"
"COLEC11"	0.535995422753182	-0.00222471478630252	0.067	0.135	1	"Neur"	"COLEC11"	"40-60"
"CPPED11"	0.535995422753182	-0.00694634154473285	0.067	0.135	1	"Neur"	"CPPED1"	"40-60"
"GPR156"	0.535995422753182	-0.00134642339579914	0.067	0.135	1	"Neur"	"GPR156"	"40-60"
"HOGA11"	0.535995422753182	-1.68430508178045e-05	0.067	0.135	1	"Neur"	"HOGA1"	"40-60"
"KCNV1"	0.535995422753182	0.0159242560962463	0.067	0.135	1	"Neur"	"KCNV1"	"40-60"
"KIAA1919"	0.535995422753182	-0.00639261761289119	0.067	0.135	1	"Neur"	"KIAA1919"	"40-60"
"LOC100499484"	0.535995422753182	0.00825131144884614	0.067	0.135	1	"Neur"	"LOC100499484"	"40-60"
"LOC1005056581"	0.535995422753182	-0.00690050460691072	0.067	0.135	1	"Neur"	"LOC100505658"	"40-60"
"LOC1005072991"	0.535995422753182	-0.0117007573108516	0.067	0.135	1	"Neur"	"LOC100507299"	"40-60"
"PLIN1"	0.535995422753182	-0.0228917185442625	0.067	0.135	1	"Neur"	"PLIN1"	"40-60"
"RNF215"	0.535995422753182	-9.96769376600999e-05	0.067	0.135	1	"Neur"	"RNF215"	"40-60"
"SLC39A81"	0.535995422753182	-0.0254135469504081	0.067	0.135	1	"Neur"	"SLC39A8"	"40-60"
"SPAG8"	0.535995422753182	0.00283399953706272	0.067	0.135	1	"Neur"	"SPAG8"	"40-60"
"USP431"	0.535995422753182	-0.00329559447478739	0.067	0.135	1	"Neur"	"USP43"	"40-60"
"ZNF689"	0.535995422753182	0.0306494582789946	0.067	0.135	1	"Neur"	"ZNF689"	"40-60"
"MED311"	0.53600085709479	-0.0730597941426867	0.6	0.676	1	"Neur"	"MED31"	"40-60"
"KIAA1804"	0.536161492788543	-0.122210889949543	0.333	0.351	1	"Neur"	"KIAA1804"	"40-60"
"MED271"	0.536161492788543	-0.0504993819722855	0.333	0.351	1	"Neur"	"MED27"	"40-60"
"MED281"	0.536161492788543	-0.143996843695484	0.467	0.297	1	"Neur"	"MED28"	"40-60"
"ABHD21"	0.536432332105613	0.0814909591871558	0.8	0.811	1	"Neur"	"ABHD2"	"40-60"
"PLS31"	0.537140159317159	0.390621478353511	0.8	0.865	1	"Neur"	"PLS3"	"40-60"
"ARCN11"	0.537366407214501	-0.124212286102704	0.733	0.459	1	"Neur"	"ARCN1"	"40-60"
"FEM1C1"	0.537366407214501	-0.0620011593763545	0.467	0.568	1	"Neur"	"FEM1C"	"40-60"
"GTF3C61"	0.537366407214501	0.116831996512919	0.467	0.568	1	"Neur"	"GTF3C6"	"40-60"
"HOMER11"	0.537383633221466	-0.383531037429767	0.733	0.649	1	"Neur"	"HOMER1"	"40-60"
"AMD11"	0.5375667915898	-0.225359538156837	0.933	0.865	1	"Neur"	"AMD1"	"40-60"
"TMEM471"	0.538332586434614	0.0894170384551874	0.533	0.486	1	"Neur"	"TMEM47"	"40-60"
"PTPRM1"	0.538602518465459	0.0332650095962989	0.733	0.676	1	"Neur"	"PTPRM"	"40-60"
"SLC36A41"	0.538602518465459	-0.0328751419675289	0.6	0.73	1	"Neur"	"SLC36A4"	"40-60"
"HCCS1"	0.53906186552834	0.0581780472281778	0.467	0.378	1	"Neur"	"HCCS"	"40-60"
"HDAC31"	0.53906186552834	-0.117990573368293	0.533	0.351	1	"Neur"	"HDAC3"	"40-60"
"NSUN21"	0.53906186552834	-0.121098159156749	0.333	0.432	1	"Neur"	"NSUN2"	"40-60"
"SPTBN4"	0.53906186552834	-0.0213264941919723	0.333	0.432	1	"Neur"	"SPTBN4"	"40-60"
"WDR92"	0.53906186552834	-0.0470776805600618	0.533	0.351	1	"Neur"	"WDR92"	"40-60"
"AZI21"	0.53967009843473	0.183663771385501	0.8	0.676	1	"Neur"	"AZI2"	"40-60"
"ILF21"	0.53967009843473	-0.188539014891266	0.733	0.703	1	"Neur"	"ILF2"	"40-60"
"SLC25A261"	0.540001753466741	-0.295541094667353	0.667	0.514	1	"Neur"	"SLC25A26"	"40-60"
"TSPYL51"	0.540001753466741	0.250258227904777	0.6	0.541	1	"Neur"	"TSPYL5"	"40-60"
"AKT11"	0.540055282869626	-0.0105293996985938	0.133	0.189	1	"Neur"	"AKT1"	"40-60"
"ASB13"	0.540055282869626	-0.0229111760656433	0.133	0.189	1	"Neur"	"ASB13"	"40-60"
"C1orf201"	0.540055282869626	-0.0219901851666588	0.133	0.189	1	"Neur"	"C1orf201"	"40-60"
"DAK1"	0.540055282869626	-0.00450843483286212	0.133	0.189	1	"Neur"	"DAK"	"40-60"
"LOC3897051"	0.540055282869626	-0.016841502417625	0.133	0.189	1	"Neur"	"LOC389705"	"40-60"
"PALB21"	0.540055282869626	-0.0717544686489865	0.133	0.189	1	"Neur"	"PALB2"	"40-60"
"SSNA11"	0.540055282869626	-0.00557680203625764	0.133	0.189	1	"Neur"	"SSNA1"	"40-60"
"TMEM91"	0.540055282869626	-0.0139443877385786	0.133	0.189	1	"Neur"	"TMEM91"	"40-60"
"KCNQ5"	0.540598219266333	-0.050665679106393	0.733	0.73	1	"Neur"	"KCNQ5"	"40-60"
"COL28A11"	0.54108249895339	0.0230661741428815	0.2	0.135	1	"Neur"	"COL28A1"	"40-60"
"EHHADH"	0.54108249895339	0.0197878117105654	0.2	0.135	1	"Neur"	"EHHADH"	"40-60"
"GHR1"	0.54108249895339	0.00532679443009551	0.2	0.135	1	"Neur"	"GHR"	"40-60"
"IPPK"	0.54108249895339	0.0734203637996106	0.2	0.135	1	"Neur"	"IPPK"	"40-60"
"LOC100506668"	0.54108249895339	-0.0409451038306622	0.2	0.135	1	"Neur"	"LOC100506668"	"40-60"
"NID21"	0.54108249895339	0.0208611779098685	0.2	0.135	1	"Neur"	"NID2"	"40-60"
"NSMCE4A1"	0.54108249895339	0.0123471100952373	0.2	0.135	1	"Neur"	"NSMCE4A"	"40-60"
"PRH2"	0.54108249895339	0.082803084771629	0.2	0.135	1	"Neur"	"PRH2"	"40-60"
"SAP30L"	0.54108249895339	0.0429935622061318	0.2	0.135	1	"Neur"	"SAP30L"	"40-60"
"C14orf1191"	0.541119577125663	-0.101339311612649	0.533	0.324	1	"Neur"	"C14orf119"	"40-60"
"AFF21"	0.541258854689011	-0.0602706183331933	0.2	0.27	1	"Neur"	"AFF2"	"40-60"
"B7H61"	0.541258854689011	-0.0898944994970293	0.2	0.27	1	"Neur"	"B7H6"	"40-60"
"COG8"	0.541258854689011	-0.00343783302169241	0.2	0.27	1	"Neur"	"COG8"	"40-60"
"NFE2L31"	0.541258854689011	-0.0454973984507629	0.333	0.216	1	"Neur"	"NFE2L3"	"40-60"
"TUBA8"	0.541258854689011	-0.0468918101809016	0.2	0.27	1	"Neur"	"TUBA8"	"40-60"
"ZRANB31"	0.541258854689011	-0.0216944401465531	0.333	0.216	1	"Neur"	"ZRANB3"	"40-60"
"COQ10B1"	0.54139809713621	0.0637468095456215	0.933	0.676	1	"Neur"	"COQ10B"	"40-60"
"GNAI11"	0.54139809713621	0.0232993330436384	0.933	0.676	1	"Neur"	"GNAI1"	"40-60"
"UBE2R21"	0.54139809713621	-0.0582729062130244	0.733	0.757	1	"Neur"	"UBE2R2"	"40-60"
"HEATR61"	0.542005136682991	-0.220819015249737	0.6	0.432	1	"Neur"	"HEATR6"	"40-60"
"LOC7291761"	0.542005136682991	0.00785260208391325	0.533	0.459	1	"Neur"	"LOC729176"	"40-60"
"PRR131"	0.542005136682991	-0.0415167843349119	0.467	0.486	1	"Neur"	"PRR13"	"40-60"
"SAMM501"	0.542005136682991	-0.215162806234516	0.533	0.459	1	"Neur"	"SAMM50"	"40-60"
"SAP1301"	0.542005136682991	-0.0389620643645707	0.667	0.405	1	"Neur"	"SAP130"	"40-60"
"FSTL51"	0.542080414226939	0.328663608159182	0.733	0.784	1	"Neur"	"FSTL5"	"40-60"
"RB11"	0.54237860889035	0.0502038734550103	0.6	0.568	1	"Neur"	"RB1"	"40-60"
"C17orf76-AS11"	0.54265540303969	-0.189632234220808	0.867	0.757	1	"Neur"	"C17orf76-AS1"	"40-60"
"FABP31"	0.54265540303969	-0.10340474751267	0.867	0.757	1	"Neur"	"FABP3"	"40-60"
"NDUFB51"	0.54265540303969	-0.109249737552435	0.867	0.757	1	"Neur"	"NDUFB5"	"40-60"
"NR2C11"	0.54265540303969	0.0782522483803858	0.733	0.811	1	"Neur"	"NR2C1"	"40-60"
"RAB7A1"	0.54265540303969	-0.0809345457563014	0.867	0.757	1	"Neur"	"RAB7A"	"40-60"
"B4GALT11"	0.54279097487831	-0.0466583280364714	0.333	0.378	1	"Neur"	"B4GALT1"	"40-60"
"C5orf281"	0.54279097487831	-0.0372602749396666	0.467	0.324	1	"Neur"	"C5orf28"	"40-60"
