"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"REV3L12"	0.496185920162993	-0.0904173412236093	0.257	0.228	1	"Ast"	"REV3L"	"Occipital Lobe, Visual Cortex"
"SPTBN46"	0.497333619479383	-0.0931020169269503	0.102	0.088	1	"Ast"	"SPTBN4"	"Occipital Lobe, Visual Cortex"
"ROBO111"	0.497782530212981	-0.151118005229629	0.13	0.14	1	"Ast"	"ROBO1"	"Occipital Lobe, Visual Cortex"
"BMPR210"	0.500005055442539	0.0438796035334852	0.156	0.14	1	"Ast"	"BMPR2"	"Occipital Lobe, Visual Cortex"
"HERC112"	0.50297961019734	0.0348494681392673	0.238	0.214	1	"Ast"	"HERC1"	"Occipital Lobe, Visual Cortex"
"LIFR6"	0.504860824942304	0.0215280684146806	0.28	0.257	1	"Ast"	"LIFR"	"Occipital Lobe, Visual Cortex"
"AZIN1-AS11"	0.507821928272131	-0.0788250627039144	0.105	0.092	1	"Ast"	"AZIN1-AS1"	"Occipital Lobe, Visual Cortex"
"SLC6A110"	0.511637212429715	-0.173610800456042	0.232	0.242	1	"Ast"	"SLC6A1"	"Occipital Lobe, Visual Cortex"
"RPRD211"	0.511637844404261	-0.0479418610868216	0.156	0.138	1	"Ast"	"RPRD2"	"Occipital Lobe, Visual Cortex"
"FGF1212"	0.511843044560853	0.00276513849609605	0.215	0.197	1	"Ast"	"FGF12"	"Occipital Lobe, Visual Cortex"
"ABR6"	0.515222868729669	0.00535342452416021	0.218	0.196	1	"Ast"	"ABR"	"Occipital Lobe, Visual Cortex"
"ASIC210"	0.515680042667811	-0.162836043049212	0.21	0.219	1	"Ast"	"ASIC2"	"Occipital Lobe, Visual Cortex"
"ADRA1A1"	0.517081096163649	0.0479483866773736	0.127	0.113	1	"Ast"	"ADRA1A"	"Occipital Lobe, Visual Cortex"
"RABEP111"	0.518497132163986	-0.14693425089911	0.159	0.14	1	"Ast"	"RABEP1"	"Occipital Lobe, Visual Cortex"
"SORT19"	0.518600019086269	-0.250679437354576	0.102	0.111	1	"Ast"	"SORT1"	"Occipital Lobe, Visual Cortex"
"MBNL212"	0.524213905761163	-0.0165123985987796	0.162	0.145	1	"Ast"	"MBNL2"	"Occipital Lobe, Visual Cortex"
"DDX515"	0.525806426457914	-0.0217651286721565	0.167	0.149	1	"Ast"	"DDX5"	"Occipital Lobe, Visual Cortex"
"FAM171A17"	0.526074880735954	0.0179764457534519	0.275	0.251	1	"Ast"	"FAM171A1"	"Occipital Lobe, Visual Cortex"
"OAF"	0.526681368958116	-0.126749093017833	0.108	0.118	1	"Ast"	"OAF"	"Occipital Lobe, Visual Cortex"
"CHRM36"	0.526917378267391	-0.043257689410509	0.142	0.126	1	"Ast"	"CHRM3"	"Occipital Lobe, Visual Cortex"
"MPDZ10"	0.52771886213062	-0.344534442879891	0.136	0.144	1	"Ast"	"MPDZ"	"Occipital Lobe, Visual Cortex"
"TACC19"	0.527764655164632	0.0299390122330072	0.121	0.108	1	"Ast"	"TACC1"	"Occipital Lobe, Visual Cortex"
"COBL11"	0.528577054057547	-0.2099897279278	0.1	0.11	1	"Ast"	"COBL"	"Occipital Lobe, Visual Cortex"
"MYCBP212"	0.532513219792559	0.0214706276713841	0.244	0.223	1	"Ast"	"MYCBP2"	"Occipital Lobe, Visual Cortex"
"WLS4"	0.532620664276739	0.056135073647184	0.136	0.122	1	"Ast"	"WLS"	"Occipital Lobe, Visual Cortex"
"C14orf376"	0.533042389871684	-0.0402417625358304	0.107	0.093	1	"Ast"	"C14orf37"	"Occipital Lobe, Visual Cortex"
"GRIK212"	0.535160820225016	-0.207653650170747	0.159	0.167	1	"Ast"	"GRIK2"	"Occipital Lobe, Visual Cortex"
"SF3B19"	0.536080110274406	-0.221240548483747	0.105	0.113	1	"Ast"	"SF3B1"	"Occipital Lobe, Visual Cortex"
"NEGR112"	0.536791859340945	-0.186786724705992	0.337	0.334	1	"Ast"	"NEGR1"	"Occipital Lobe, Visual Cortex"
"PICALM10"	0.537334975976904	-0.0647871036001464	0.114	0.101	1	"Ast"	"PICALM"	"Occipital Lobe, Visual Cortex"
"WDR592"	0.537513367560529	-0.236800531236008	0.096	0.104	1	"Ast"	"WDR59"	"Occipital Lobe, Visual Cortex"
"ATXN1012"	0.538284046425312	-0.00338006712462358	0.185	0.169	1	"Ast"	"ATXN10"	"Occipital Lobe, Visual Cortex"
"RGS712"	0.5383888293548	-0.146808250677509	0.396	0.404	1	"Ast"	"RGS7"	"Occipital Lobe, Visual Cortex"
"STAG112"	0.539487608765492	-0.00814066127246571	0.168	0.151	1	"Ast"	"STAG1"	"Occipital Lobe, Visual Cortex"
"CADPS13"	0.543106040782235	0.0382347646685743	0.201	0.185	1	"Ast"	"CADPS"	"Occipital Lobe, Visual Cortex"
"PLPP15"	0.543169886824022	0.0293390696300704	0.133	0.118	1	"Ast"	"PLPP1"	"Occipital Lobe, Visual Cortex"
"SLC30A97"	0.543218412605919	-0.195181276949657	0.091	0.101	1	"Ast"	"SLC30A9"	"Occipital Lobe, Visual Cortex"
"MRPS59"	0.543779103168699	-0.293148419269812	0.099	0.106	1	"Ast"	"MRPS5"	"Occipital Lobe, Visual Cortex"
"ITGAV6"	0.544398220583229	0.114032580935467	0.108	0.097	1	"Ast"	"ITGAV"	"Occipital Lobe, Visual Cortex"
"RAD9A4"	0.545274330506063	0.0906705120282021	0.1	0.09	1	"Ast"	"RAD9A"	"Occipital Lobe, Visual Cortex"
"FRMD4A12"	0.545440622330294	0.0077286224285289	0.365	0.338	1	"Ast"	"FRMD4A"	"Occipital Lobe, Visual Cortex"
"LRP44"	0.545699352905138	-0.0333293238462502	0.196	0.178	1	"Ast"	"LRP4"	"Occipital Lobe, Visual Cortex"
"UPF27"	0.546328693684054	-0.0295964319346089	0.114	0.101	1	"Ast"	"UPF2"	"Occipital Lobe, Visual Cortex"
"MAGED17"	0.546779971323059	0.00959023951897375	0.099	0.11	1	"Ast"	"MAGED1"	"Occipital Lobe, Visual Cortex"
"TTC2811"	0.548059493956523	0.00394496301767111	0.303	0.275	1	"Ast"	"TTC28"	"Occipital Lobe, Visual Cortex"
"FADS22"	0.548300927933161	-0.0558106747633262	0.097	0.108	1	"Ast"	"FADS2"	"Occipital Lobe, Visual Cortex"
"PPIG12"	0.548483114541235	-0.235492052817233	0.136	0.144	1	"Ast"	"PPIG"	"Occipital Lobe, Visual Cortex"
"SESN36"	0.54851771048366	0.122871429857575	0.119	0.108	1	"Ast"	"SESN3"	"Occipital Lobe, Visual Cortex"
"AC074391.15"	0.548555500611502	0.0201389003725354	0.201	0.185	1	"Ast"	"AC074391.1"	"Occipital Lobe, Visual Cortex"
"ACBD69"	0.549852068622045	-0.18873104021187	0.099	0.108	1	"Ast"	"ACBD6"	"Occipital Lobe, Visual Cortex"
"R3HDM111"	0.549971689511286	-0.139808884996647	0.25	0.257	1	"Ast"	"R3HDM1"	"Occipital Lobe, Visual Cortex"
"ZNF2486"	0.550560896090505	0.0252783579248443	0.104	0.092	1	"Ast"	"ZNF248"	"Occipital Lobe, Visual Cortex"
"OXR112"	0.550723792074458	-0.154042933312158	0.255	0.26	1	"Ast"	"OXR1"	"Occipital Lobe, Visual Cortex"
"SLC1A41"	0.551492156673706	-0.212328896064983	0.124	0.131	1	"Ast"	"SLC1A4"	"Occipital Lobe, Visual Cortex"
"DCC8"	0.556888852698091	-0.0916952926039505	0.1	0.11	1	"Ast"	"DCC"	"Occipital Lobe, Visual Cortex"
"AUH8"	0.55878593097901	0.0324335406588068	0.1	0.09	1	"Ast"	"AUH"	"Occipital Lobe, Visual Cortex"
"SFSWAP12"	0.5595751894374	0.0290695389696753	0.138	0.124	1	"Ast"	"SFSWAP"	"Occipital Lobe, Visual Cortex"
"SUV420H17"	0.560083174174824	-0.0387994898003428	0.119	0.106	1	"Ast"	"SUV420H1"	"Occipital Lobe, Visual Cortex"
"PRPF38B12"	0.560415447160572	-0.0187309157931406	0.21	0.19	1	"Ast"	"PRPF38B"	"Occipital Lobe, Visual Cortex"
"UVRAG11"	0.560991682533607	-0.0356683221583667	0.117	0.104	1	"Ast"	"UVRAG"	"Occipital Lobe, Visual Cortex"
"UNC809"	0.562299494672995	-0.103397727737324	0.116	0.102	1	"Ast"	"UNC80"	"Occipital Lobe, Visual Cortex"
"GABRB110"	0.56335762820067	0.0253205648818464	0.572	0.54	1	"Ast"	"GABRB1"	"Occipital Lobe, Visual Cortex"
"RNF2135"	0.563439646907766	-0.0808099392546617	0.128	0.113	1	"Ast"	"RNF213"	"Occipital Lobe, Visual Cortex"
"TMEM161B-AS112"	0.565871643455354	-0.0774994511580389	0.34	0.305	1	"Ast"	"TMEM161B-AS1"	"Occipital Lobe, Visual Cortex"
"GRM77"	0.567319164337413	0.0244523230825382	0.156	0.142	1	"Ast"	"GRM7"	"Occipital Lobe, Visual Cortex"
"CTNNA312"	0.569085083811748	0.181747794134155	0.165	0.153	1	"Ast"	"CTNNA3"	"Occipital Lobe, Visual Cortex"
"TOP18"	0.569283799099286	-0.0557838353794242	0.119	0.106	1	"Ast"	"TOP1"	"Occipital Lobe, Visual Cortex"
"ROR13"	0.569395326236941	0.042728140156705	0.116	0.104	1	"Ast"	"ROR1"	"Occipital Lobe, Visual Cortex"
"ZNF780B11"	0.570208311912162	0.0590434020552797	0.107	0.095	1	"Ast"	"ZNF780B"	"Occipital Lobe, Visual Cortex"
"TTC3710"	0.570224865213774	-0.134029323181349	0.117	0.102	1	"Ast"	"TTC37"	"Occipital Lobe, Visual Cortex"
"IQCJ-SCHIP110"	0.571573116692446	-0.218604791005152	0.224	0.226	1	"Ast"	"IQCJ-SCHIP1"	"Occipital Lobe, Visual Cortex"
"PIBF111"	0.571612636413866	-0.26943742573722	0.15	0.156	1	"Ast"	"PIBF1"	"Occipital Lobe, Visual Cortex"
"TRAPPC912"	0.572981008486027	0.0209179661293633	0.145	0.131	1	"Ast"	"TRAPPC9"	"Occipital Lobe, Visual Cortex"
"SLC6A112"	0.573628223627806	0.0281534646042736	0.127	0.113	1	"Ast"	"SLC6A11"	"Occipital Lobe, Visual Cortex"
"PSAP12"	0.573641102392868	-0.167538841562664	0.193	0.197	1	"Ast"	"PSAP"	"Occipital Lobe, Visual Cortex"
"CCDC9112"	0.574758111314207	0.0634108534912285	0.128	0.117	1	"Ast"	"CCDC91"	"Occipital Lobe, Visual Cortex"
"GRAMD36"	0.57545582008267	0.00492354095142478	0.28	0.26	1	"Ast"	"GRAMD3"	"Occipital Lobe, Visual Cortex"
"ARHGEF113"	0.577720508829544	-0.266404277299837	0.102	0.11	1	"Ast"	"ARHGEF11"	"Occipital Lobe, Visual Cortex"
"VPS458"	0.578302449415293	-0.0272702070057784	0.11	0.099	1	"Ast"	"VPS45"	"Occipital Lobe, Visual Cortex"
"NRG110"	0.582607703603208	-0.0619735950657521	0.125	0.111	1	"Ast"	"NRG1"	"Occipital Lobe, Visual Cortex"
"FRYL12"	0.585533894689936	-0.0457602358749061	0.13	0.117	1	"Ast"	"FRYL"	"Occipital Lobe, Visual Cortex"
"CADPS29"	0.585758328076783	0.0517709367350714	0.144	0.133	1	"Ast"	"CADPS2"	"Occipital Lobe, Visual Cortex"
"ATP2B211"	0.587990137024576	-0.18774826833176	0.189	0.196	1	"Ast"	"ATP2B2"	"Occipital Lobe, Visual Cortex"
"PDE4D12"	0.588914889422919	-0.0463796812620632	0.552	0.555	1	"Ast"	"PDE4D"	"Occipital Lobe, Visual Cortex"
"KIRREL310"	0.58971964373055	-0.314441872673736	0.122	0.127	1	"Ast"	"KIRREL3"	"Occipital Lobe, Visual Cortex"
"ELP410"	0.59032898228861	-0.0652513993753212	0.155	0.14	1	"Ast"	"ELP4"	"Occipital Lobe, Visual Cortex"
"WIPF23"	0.591312107551683	-0.0761948047032672	0.1	0.11	1	"Ast"	"WIPF2"	"Occipital Lobe, Visual Cortex"
"HTRA17"	0.593044750835823	-0.0737038138440023	0.176	0.187	1	"Ast"	"HTRA1"	"Occipital Lobe, Visual Cortex"
"SLC20A211"	0.593718835834732	-0.0850618954138824	0.125	0.111	1	"Ast"	"SLC20A2"	"Occipital Lobe, Visual Cortex"
"TMOD27"	0.600038729456886	0.0244652746759002	0.144	0.131	1	"Ast"	"TMOD2"	"Occipital Lobe, Visual Cortex"
"BBX11"	0.600660606789227	-0.295866686069251	0.1	0.106	1	"Ast"	"BBX"	"Occipital Lobe, Visual Cortex"
"THRB11"	0.601155600003166	-0.186562000083062	0.195	0.199	1	"Ast"	"THRB"	"Occipital Lobe, Visual Cortex"
"NEDD4L10"	0.602074590200707	-0.140624555149608	0.119	0.127	1	"Ast"	"NEDD4L"	"Occipital Lobe, Visual Cortex"
"SCN2A10"	0.602118679260816	-0.200764452629969	0.119	0.126	1	"Ast"	"SCN2A"	"Occipital Lobe, Visual Cortex"
"RSRP19"	0.602802193239022	-0.200347605479017	0.113	0.12	1	"Ast"	"RSRP1"	"Occipital Lobe, Visual Cortex"
"CBFA2T29"	0.603470559416073	-0.210997944018424	0.141	0.147	1	"Ast"	"CBFA2T2"	"Occipital Lobe, Visual Cortex"
"RFX21"	0.605897799271195	-0.0356212558617877	0.111	0.101	1	"Ast"	"RFX2"	"Occipital Lobe, Visual Cortex"
"GLCCI110"	0.606085950823319	-0.314801686015701	0.136	0.142	1	"Ast"	"GLCCI1"	"Occipital Lobe, Visual Cortex"
"REPS16"	0.606192800934973	0.0213723051155139	0.193	0.178	1	"Ast"	"REPS1"	"Occipital Lobe, Visual Cortex"
"AAK110"	0.60650322636918	0.0667350071766619	0.127	0.117	1	"Ast"	"AAK1"	"Occipital Lobe, Visual Cortex"
"MARCH110"	0.606705673849083	-0.198819180213767	0.117	0.124	1	"Ast"	"MARCH1"	"Occipital Lobe, Visual Cortex"
"BCAN4"	0.606799220491654	-0.112224507688679	0.138	0.145	1	"Ast"	"BCAN"	"Occipital Lobe, Visual Cortex"
"PLXNA25"	0.607344565424551	-0.158472983308234	0.159	0.142	1	"Ast"	"PLXNA2"	"Occipital Lobe, Visual Cortex"
"HSD17B1210"	0.60940169978989	-0.179921610942099	0.107	0.113	1	"Ast"	"HSD17B12"	"Occipital Lobe, Visual Cortex"
"CHKA11"	0.611933470007351	-0.232017401521739	0.201	0.205	1	"Ast"	"CHKA"	"Occipital Lobe, Visual Cortex"
"SPTAN17"	0.616178951551322	0.0273796144952945	0.114	0.104	1	"Ast"	"SPTAN1"	"Occipital Lobe, Visual Cortex"
"MAP3K59"	0.616695939379445	-0.169301148775889	0.342	0.336	1	"Ast"	"MAP3K5"	"Occipital Lobe, Visual Cortex"
"HS6ST311"	0.617741159402513	-0.137967471635374	0.189	0.196	1	"Ast"	"HS6ST3"	"Occipital Lobe, Visual Cortex"
"C14orf1592"	0.618289578870323	-0.190281044640706	0.113	0.12	1	"Ast"	"C14orf159"	"Occipital Lobe, Visual Cortex"
"TBC1D3210"	0.61830426184095	0.0558349991879401	0.11	0.101	1	"Ast"	"TBC1D32"	"Occipital Lobe, Visual Cortex"
"XKR410"	0.618488370548938	-0.211563394363714	0.097	0.104	1	"Ast"	"XKR4"	"Occipital Lobe, Visual Cortex"
"SNTA12"	0.622082627946798	-0.0117660041908789	0.155	0.142	1	"Ast"	"SNTA1"	"Occipital Lobe, Visual Cortex"
"NSD19"	0.622694950553342	-0.049526037565264	0.11	0.099	1	"Ast"	"NSD1"	"Occipital Lobe, Visual Cortex"
"FOXO13"	0.624460195524448	0.088168920602341	0.139	0.127	1	"Ast"	"FOXO1"	"Occipital Lobe, Visual Cortex"
"PRKRIP17"	0.62500815920638	-0.0702094919904599	0.104	0.111	1	"Ast"	"PRKRIP1"	"Occipital Lobe, Visual Cortex"
"MGST11"	0.625353339277186	0.102392944792187	0.117	0.11	1	"Ast"	"MGST1"	"Occipital Lobe, Visual Cortex"
"LINC011582"	0.626169046027339	-0.0565043262050324	0.161	0.171	1	"Ast"	"LINC01158"	"Occipital Lobe, Visual Cortex"
"SPAG167"	0.62621448170101	0.126885095059122	0.111	0.102	1	"Ast"	"SPAG16"	"Occipital Lobe, Visual Cortex"
"TJP111"	0.627497826504735	-0.163098245848628	0.326	0.32	1	"Ast"	"TJP1"	"Occipital Lobe, Visual Cortex"
"MIB17"	0.627788853622198	-0.260450373281027	0.121	0.126	1	"Ast"	"MIB1"	"Occipital Lobe, Visual Cortex"
"RABGAP1L12"	0.628337114935025	-0.187923738868578	0.207	0.21	1	"Ast"	"RABGAP1L"	"Occipital Lobe, Visual Cortex"
"CELF212"	0.630955419713129	-0.144370906031392	0.45	0.44	1	"Ast"	"CELF2"	"Occipital Lobe, Visual Cortex"
"KCNQ38"	0.631454436541039	0.0228237955567328	0.162	0.151	1	"Ast"	"KCNQ3"	"Occipital Lobe, Visual Cortex"
"TOM1L210"	0.632325380953304	-0.0784824900476386	0.286	0.264	1	"Ast"	"TOM1L2"	"Occipital Lobe, Visual Cortex"
"ADD111"	0.632424037042494	-0.135576003647844	0.187	0.192	1	"Ast"	"ADD1"	"Occipital Lobe, Visual Cortex"
"ITSN111"	0.632686370095285	-0.0218007595731642	0.399	0.375	1	"Ast"	"ITSN1"	"Occipital Lobe, Visual Cortex"
"MXI17"	0.633174261545553	0.131186475045509	0.134	0.126	1	"Ast"	"MXI1"	"Occipital Lobe, Visual Cortex"
"DLC110"	0.633298771052772	-0.213933103868132	0.122	0.127	1	"Ast"	"DLC1"	"Occipital Lobe, Visual Cortex"
"RABGAP112"	0.633512732203283	-0.121531833065715	0.182	0.163	1	"Ast"	"RABGAP1"	"Occipital Lobe, Visual Cortex"
"MGEA512"	0.635231623198254	-0.00645207009876492	0.241	0.223	1	"Ast"	"MGEA5"	"Occipital Lobe, Visual Cortex"
"CKB10"	0.635234495866888	-0.172247121696261	0.388	0.381	1	"Ast"	"CKB"	"Occipital Lobe, Visual Cortex"
"DPH612"	0.635526941420049	-0.167225747644627	0.204	0.181	1	"Ast"	"DPH6"	"Occipital Lobe, Visual Cortex"
"TIMM23B12"	0.636015254941834	-0.0617977956101778	0.125	0.113	1	"Ast"	"TIMM23B"	"Occipital Lobe, Visual Cortex"
"CASC412"	0.63691173989752	-0.031074231812789	0.198	0.181	1	"Ast"	"CASC4"	"Occipital Lobe, Visual Cortex"
"NAV312"	0.637062069363314	-0.166155787151985	0.238	0.242	1	"Ast"	"NAV3"	"Occipital Lobe, Visual Cortex"
"ARHGAP317"	0.638317305435457	0.0400138752944308	0.128	0.118	1	"Ast"	"ARHGAP31"	"Occipital Lobe, Visual Cortex"
"EFR3B7"	0.638448957303098	-0.106932983803409	0.165	0.151	1	"Ast"	"EFR3B"	"Occipital Lobe, Visual Cortex"
"HOOK38"	0.63848796459874	-0.10371574269765	0.107	0.095	1	"Ast"	"HOOK3"	"Occipital Lobe, Visual Cortex"
"LIMCH111"	0.640264175721463	-0.0800506341189147	0.266	0.246	1	"Ast"	"LIMCH1"	"Occipital Lobe, Visual Cortex"
"ADCY86"	0.640565802028227	-0.0672578478224091	0.144	0.151	1	"Ast"	"ADCY8"	"Occipital Lobe, Visual Cortex"
"WDFY312"	0.641627938260002	0.0359964908908197	0.216	0.203	1	"Ast"	"WDFY3"	"Occipital Lobe, Visual Cortex"
"EVL10"	0.641779083640885	-0.0626259698301233	0.119	0.108	1	"Ast"	"EVL"	"Occipital Lobe, Visual Cortex"
"CACNA2D311"	0.642498087411096	-0.157909102107686	0.184	0.189	1	"Ast"	"CACNA2D3"	"Occipital Lobe, Visual Cortex"
"NKAIN212"	0.642985246848525	-0.176602607067628	0.238	0.241	1	"Ast"	"NKAIN2"	"Occipital Lobe, Visual Cortex"
"CEP1127"	0.645526772572105	-0.00298191193333874	0.156	0.144	1	"Ast"	"CEP112"	"Occipital Lobe, Visual Cortex"
"N4BP2L212"	0.648744032315291	-0.0185196720792895	0.263	0.244	1	"Ast"	"N4BP2L2"	"Occipital Lobe, Visual Cortex"
"DLGAP112"	0.650296238038087	-0.127308938340695	0.414	0.411	1	"Ast"	"DLGAP1"	"Occipital Lobe, Visual Cortex"
"SPATA69"	0.651838234688483	-0.0820692501322204	0.145	0.131	1	"Ast"	"SPATA6"	"Occipital Lobe, Visual Cortex"
"TBC1D22A12"	0.652583698500704	0.00446093788765412	0.127	0.117	1	"Ast"	"TBC1D22A"	"Occipital Lobe, Visual Cortex"
"RFX43"	0.653071676311541	-0.139070258691035	0.247	0.251	1	"Ast"	"RFX4"	"Occipital Lobe, Visual Cortex"
"GRM58"	0.653683761571289	-0.0704301823029374	0.158	0.144	1	"Ast"	"GRM5"	"Occipital Lobe, Visual Cortex"
"KIF21A9"	0.653755095479007	-0.0118502614489024	0.232	0.214	1	"Ast"	"KIF21A"	"Occipital Lobe, Visual Cortex"
"RBM512"	0.654616383485521	0.0521056841038101	0.121	0.111	1	"Ast"	"RBM5"	"Occipital Lobe, Visual Cortex"
"CLYBL2"	0.655449731434024	-0.0491168072156583	0.113	0.102	1	"Ast"	"CLYBL"	"Occipital Lobe, Visual Cortex"
"CUX110"	0.655839083803004	-0.0583387058556342	0.178	0.163	1	"Ast"	"CUX1"	"Occipital Lobe, Visual Cortex"
"ARHGEF104"	0.656205212924344	-0.0764531867634934	0.168	0.174	1	"Ast"	"ARHGEF10"	"Occipital Lobe, Visual Cortex"
"PPM1K3"	0.657153837879523	0.0532262923342173	0.11	0.101	1	"Ast"	"PPM1K"	"Occipital Lobe, Visual Cortex"
"HMBOX19"	0.657359087570991	-0.152007363142019	0.1	0.106	1	"Ast"	"HMBOX1"	"Occipital Lobe, Visual Cortex"
"SERPINE23"	0.657486839677171	-0.0301605792754902	0.175	0.162	1	"Ast"	"SERPINE2"	"Occipital Lobe, Visual Cortex"
"MYO9A12"	0.657528799150684	-0.0395873737242862	0.235	0.217	1	"Ast"	"MYO9A"	"Occipital Lobe, Visual Cortex"
"KDM5A12"	0.657641421449368	-0.218372560955153	0.122	0.126	1	"Ast"	"KDM5A"	"Occipital Lobe, Visual Cortex"
"KLHL244"	0.657702329465778	0.0562575752636654	0.114	0.106	1	"Ast"	"KLHL24"	"Occipital Lobe, Visual Cortex"
"SLC13A36"	0.660747616904205	-0.0305147512208852	0.116	0.106	1	"Ast"	"SLC13A3"	"Occipital Lobe, Visual Cortex"
"ITGA9-AS13"	0.660773983049399	0.026350005796953	0.107	0.097	1	"Ast"	"ITGA9-AS1"	"Occipital Lobe, Visual Cortex"
"NAP1L45"	0.660826346494343	0.105642744969088	0.1	0.093	1	"Ast"	"NAP1L4"	"Occipital Lobe, Visual Cortex"
"TRIM912"	0.661710860063288	-0.0784700560671072	0.343	0.334	1	"Ast"	"TRIM9"	"Occipital Lobe, Visual Cortex"
"RIMS212"	0.663179810813666	-0.164333473835495	0.247	0.255	1	"Ast"	"RIMS2"	"Occipital Lobe, Visual Cortex"
"CDC14B9"	0.668472371120093	-0.300869598158157	0.114	0.118	1	"Ast"	"CDC14B"	"Occipital Lobe, Visual Cortex"
"ATXN112"	0.670562599157011	-0.0434483103388419	0.215	0.199	1	"Ast"	"ATXN1"	"Occipital Lobe, Visual Cortex"
"HECTD17"	0.672545504392653	0.0202122591280329	0.114	0.104	1	"Ast"	"HECTD1"	"Occipital Lobe, Visual Cortex"
"MAP712"	0.674021450576586	0.000569170376942818	0.182	0.171	1	"Ast"	"MAP7"	"Occipital Lobe, Visual Cortex"
"RAB107"	0.675545721277881	-0.0174672654766452	0.105	0.113	1	"Ast"	"RAB10"	"Occipital Lobe, Visual Cortex"
"ARAP29"	0.67734372805657	-0.0647707775481998	0.298	0.271	1	"Ast"	"ARAP2"	"Occipital Lobe, Visual Cortex"
"FRG1HP11"	0.679067811775036	-0.219034595905054	0.096	0.101	1	"Ast"	"FRG1HP"	"Occipital Lobe, Visual Cortex"
"MMD24"	0.680492496195285	-0.151348178270983	0.448	0.433	1	"Ast"	"MMD2"	"Occipital Lobe, Visual Cortex"
"FOCAD7"	0.680605287474881	0.0293246251241626	0.122	0.113	1	"Ast"	"FOCAD"	"Occipital Lobe, Visual Cortex"
"NAV111"	0.682328149252433	-0.246117361471657	0.179	0.181	1	"Ast"	"NAV1"	"Occipital Lobe, Visual Cortex"
"SORBS111"	0.683513692223379	0.0191002081825156	0.584	0.558	1	"Ast"	"SORBS1"	"Occipital Lobe, Visual Cortex"
"PPM1L11"	0.683981492761066	-0.029146769805926	0.159	0.147	1	"Ast"	"PPM1L"	"Occipital Lobe, Visual Cortex"
"KCTD167"	0.684444336634904	-0.0736165938078686	0.17	0.154	1	"Ast"	"KCTD16"	"Occipital Lobe, Visual Cortex"
"CWC279"	0.684926222785002	-0.282688578191773	0.097	0.101	1	"Ast"	"CWC27"	"Occipital Lobe, Visual Cortex"
"CNOT48"	0.685578434894442	0.0386871061156495	0.117	0.108	1	"Ast"	"CNOT4"	"Occipital Lobe, Visual Cortex"
"CACNA1C11"	0.688641597521845	-0.220436765149361	0.153	0.156	1	"Ast"	"CACNA1C"	"Occipital Lobe, Visual Cortex"
"MAP1B12"	0.689226948912316	-0.145730922553625	0.216	0.217	1	"Ast"	"MAP1B"	"Occipital Lobe, Visual Cortex"
"SORL18"	0.689989849935501	-0.133083446811613	0.124	0.129	1	"Ast"	"SORL1"	"Occipital Lobe, Visual Cortex"
"RHOBTB33"	0.690554315399529	0.0540052929403056	0.178	0.167	1	"Ast"	"RHOBTB3"	"Occipital Lobe, Visual Cortex"
"PAFAH1B112"	0.690964596498502	-0.131708249743414	0.153	0.14	1	"Ast"	"PAFAH1B1"	"Occipital Lobe, Visual Cortex"
"FUT912"	0.694903494572391	-0.0104957078451591	0.459	0.425	1	"Ast"	"FUT9"	"Occipital Lobe, Visual Cortex"
"INTU5"	0.695230673653439	-0.0547466736248405	0.219	0.201	1	"Ast"	"INTU"	"Occipital Lobe, Visual Cortex"
"IL1RAPL112"	0.696125770837424	0.0473319033522634	0.355	0.339	1	"Ast"	"IL1RAPL1"	"Occipital Lobe, Visual Cortex"
"ERCC6L29"	0.696463060303219	-0.0881614423732966	0.111	0.101	1	"Ast"	"ERCC6L2"	"Occipital Lobe, Visual Cortex"
"AHCYL14"	0.699802264418785	-0.153250120894003	0.235	0.239	1	"Ast"	"AHCYL1"	"Occipital Lobe, Visual Cortex"
"NALCN12"	0.700876362885432	-0.108488336378923	0.175	0.16	1	"Ast"	"NALCN"	"Occipital Lobe, Visual Cortex"
"GABRB38"	0.703052182982785	-0.213394913067896	0.097	0.102	1	"Ast"	"GABRB3"	"Occipital Lobe, Visual Cortex"
"ARL17B11"	0.703356790148114	-0.108495664331212	0.111	0.117	1	"Ast"	"ARL17B"	"Occipital Lobe, Visual Cortex"
"SIK29"	0.70447830299137	-0.252758207507238	0.127	0.129	1	"Ast"	"SIK2"	"Occipital Lobe, Visual Cortex"
"LUC7L8"	0.704582753081306	-0.050055536557009	0.127	0.117	1	"Ast"	"LUC7L"	"Occipital Lobe, Visual Cortex"
"DAAM19"	0.705015081945372	-0.0684771768685499	0.158	0.145	1	"Ast"	"DAAM1"	"Occipital Lobe, Visual Cortex"
"RBM285"	0.705847603811917	-0.094190641746748	0.138	0.127	1	"Ast"	"RBM28"	"Occipital Lobe, Visual Cortex"
"RFX3-AS15"	0.706754578474982	-0.0774473444947321	0.127	0.117	1	"Ast"	"RFX3-AS1"	"Occipital Lobe, Visual Cortex"
"EMID11"	0.709715243965735	0.046846067485991	0.113	0.106	1	"Ast"	"EMID1"	"Occipital Lobe, Visual Cortex"
"DPYSL212"	0.714813578437977	-0.0599876415585898	0.246	0.226	1	"Ast"	"DPYSL2"	"Occipital Lobe, Visual Cortex"
"DENND5B10"	0.716236884450559	-0.0500473280588463	0.204	0.19	1	"Ast"	"DENND5B"	"Occipital Lobe, Visual Cortex"
